program_id,program_name,credential,study_mode,source_url,regular_listed,regular_international_flag,regular_pgwp_flag,flexible_listed,flexible_international_flag,flexible_pgwp_flag,availability_listed,has_domestic_only_availability_row,individual_evidence_status,individual_study_permit_status,individual_pgwp_status,recommended_program_status,recommended_pgwp_status,decision_basis,individual_evidence_url,individual_evidence_retrieved_at,legacy_accepts_international,current_international_eligibility,current_evidence_url,current_last_checked
630DACERT,Marketing Management - Marketing Communications,Associate Certificate,Part-time,https://www.bcit.ca/programs/marketing-management-marketing-communications-associate-certificate-part-time-630dacert/,false,false,false,true,true,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/marketing-management-marketing-communications-associate-certificate-part-time-630dacert/,,,Refer to official program page,https://www.bcit.ca/programs/marketing-management-marketing-communications-associate-certificate-part-time-630dacert/,2026-09-08
630DMCERT,Marketing Management (Marketing Communications Option),Certificate,Part-time,https://www.bcit.ca/programs/marketing-management-marketing-communications-option-certificate-part-time-630dmcert/,false,false,false,true,true,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/marketing-management-marketing-communications-option-certificate-part-time-630dmcert/,,,Refer to official program page,https://www.bcit.ca/programs/marketing-management-marketing-communications-option-certificate-part-time-630dmcert/,2026-09-08
630HACERT,Marketing Management - Entrepreneurship,Associate Certificate,Part-time,https://www.bcit.ca/programs/marketing-management-entrepreneurship-associate-certificate-part-time-630hacert/,false,false,false,true,true,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/marketing-management-entrepreneurship-associate-certificate-part-time-630hacert/,,,Refer to official program page,https://www.bcit.ca/programs/marketing-management-entrepreneurship-associate-certificate-part-time-630hacert/,2026-09-08
630MACERT,Marketing Management - Sales Skills,Associate Certificate,Part-time,https://www.bcit.ca/programs/marketing-management-sales-skills-associate-certificate-part-time-630macert/,false,false,false,true,true,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/marketing-management-sales-skills-associate-certificate-part-time-630macert/,,,Refer to official program page,https://www.bcit.ca/programs/marketing-management-sales-skills-associate-certificate-part-time-630macert/,2026-09-08
630PMCERT,Media Techniques and Marketing Communications,Certificate,Part-time,https://www.bcit.ca/programs/media-techniques-and-marketing-communications-certificate-part-time-630pmcert/,false,false,false,true,true,true,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/media-techniques-and-marketing-communications-certificate-part-time-630pmcert/,,,Refer to official program page,https://www.bcit.ca/programs/media-techniques-and-marketing-communications-certificate-part-time-630pmcert/,2026-09-08
630VMCERT,Marketing Management (Professional Sales Option),Certificate,Part-time,https://www.bcit.ca/programs/marketing-management-professional-sales-option-certificate-part-time-630vmcert/,false,false,false,true,true,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/marketing-management-professional-sales-option-certificate-part-time-630vmcert/,,,Refer to official program page,https://www.bcit.ca/programs/marketing-management-professional-sales-option-certificate-part-time-630vmcert/,2026-09-08
630WACERT,Marketing Management - Customer Relationship Marketing,Associate Certificate,Part-time,https://www.bcit.ca/programs/marketing-management-customer-relationship-marketing-associate-certificate-part-time-630wacert/,false,false,false,true,true,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/marketing-management-customer-relationship-marketing-associate-certificate-part-time-630wacert/,,,Refer to official program page,https://www.bcit.ca/programs/marketing-management-customer-relationship-marketing-associate-certificate-part-time-630wacert/,2026-09-08
630XACERT,Marketing Management - Public Relations,Associate Certificate,Part-time,https://www.bcit.ca/programs/marketing-management-public-relations-associate-certificate-part-time-630xacert/,false,false,false,true,true,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/marketing-management-public-relations-associate-certificate-part-time-630xacert/,,,Refer to official program page,https://www.bcit.ca/programs/marketing-management-public-relations-associate-certificate-part-time-630xacert/,2026-09-08
6310ACERT,Nonprofit Management,Associate Certificate,Part-time,https://www.bcit.ca/programs/nonprofit-management-associate-certificate-part-time-6310acert/,false,false,false,true,true,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/nonprofit-management-associate-certificate-part-time-6310acert/,,,Refer to official program page,https://www.bcit.ca/programs/nonprofit-management-associate-certificate-part-time-6310acert/,2026-09-08
6315ACERT,Event Marketing and Planning Foundations,Associate Certificate,Part-time,https://www.bcit.ca/programs/event-marketing-and-planning-foundations-associate-certificate-part-time-6315acert/,false,false,false,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,no_explicit_governing_evidence,https://www.bcit.ca/programs/event-marketing-and-planning-foundations-associate-certificate-part-time-6315acert/,,,Refer to official program page,https://www.bcit.ca/programs/event-marketing-and-planning-foundations-associate-certificate-part-time-6315acert/,2026-09-08
635CDIPLT,Mechanical Engineering Technology (Mechanical Systems Option),Diploma,Full-time,https://www.bcit.ca/programs/mechanical-engineering-technology-mechanical-systems-option-diploma-full-time-635cdiplt/,true,true,true,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/mechanical-engineering-technology-mechanical-systems-option-diploma-full-time-635cdiplt/,,,Refer to official program page,https://www.bcit.ca/programs/mechanical-engineering-technology-mechanical-systems-option-diploma-full-time-635cdiplt/,2026-09-08
635DDIPLT,Mechanical Engineering Technology (Mechanical Design Option),Diploma,Full-time,https://www.bcit.ca/programs/mechanical-engineering-technology-mechanical-design-option-diploma-full-time-635ddiplt/,true,true,true,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/mechanical-engineering-technology-mechanical-design-option-diploma-full-time-635ddiplt/,,,Refer to official program page,https://www.bcit.ca/programs/mechanical-engineering-technology-mechanical-design-option-diploma-full-time-635ddiplt/,2026-09-07
635EDIPLT,Mechanical Engineering Technology (Mechanical Manufacturing Option),Diploma,Full-time,https://www.bcit.ca/programs/mechanical-engineering-technology-mechanical-manufacturing-option-diploma-full-time-635ediplt/,true,true,true,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/mechanical-engineering-technology-mechanical-manufacturing-option-diploma-full-time-635ediplt/,,,Refer to official program page,https://www.bcit.ca/programs/mechanical-engineering-technology-mechanical-manufacturing-option-diploma-full-time-635ediplt/,2026-09-08
6365ACERT,Food Safety,Associate Certificate,Part-time,https://www.bcit.ca/programs/food-safety-associate-certificate-part-time-6365acert/,false,false,false,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,no_explicit_governing_evidence,https://www.bcit.ca/programs/food-safety-associate-certificate-part-time-6365acert/,,,Refer to official program page,https://www.bcit.ca/programs/food-safety-associate-certificate-part-time-6365acert/,2026-09-08
6375ACERT,Digital Marketing Foundations,Associate Certificate,Part-time,https://www.bcit.ca/programs/digital-marketing-foundations-associate-certificate-part-time-6375acert/,false,false,false,true,true,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/digital-marketing-foundations-associate-certificate-part-time-6375acert/,,,Refer to official program page,https://www.bcit.ca/programs/digital-marketing-foundations-associate-certificate-part-time-6375acert/,2026-09-08
6385ACERT,Digital Marketing Strategy,Associate Certificate,Part-time,https://www.bcit.ca/programs/digital-marketing-strategy-associate-certificate-part-time-6385acert/,false,false,false,true,true,true,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/digital-marketing-strategy-associate-certificate-part-time-6385acert/,,,Refer to official program page,https://www.bcit.ca/programs/digital-marketing-strategy-associate-certificate-part-time-6385acert/,2026-09-08
6390ACERT,Marketing Management - Fundraising Management,Associate Certificate,Part-time,https://www.bcit.ca/programs/marketing-management-fundraising-management-associate-certificate-part-time-6390acert/,false,false,false,true,true,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/marketing-management-fundraising-management-associate-certificate-part-time-6390acert/,,,Refer to official program page,https://www.bcit.ca/programs/marketing-management-fundraising-management-associate-certificate-part-time-6390acert/,2026-09-08
6422DIPMA,Marketing Management,Diploma,Full-time,https://www.bcit.ca/programs/marketing-management-diploma-full-time-6422dipma/,true,true,false,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/marketing-management-diploma-full-time-6422dipma/,,,Refer to official program page,https://www.bcit.ca/programs/marketing-management-diploma-full-time-6422dipma/,2026-09-08
6425ACERT,Technical Writing,Associate Certificate,Part-time,https://www.bcit.ca/programs/technical-writing-associate-certificate-part-time-6425acert/,false,false,false,true,true,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/technical-writing-associate-certificate-part-time-6425acert/,,,Refer to official program page,https://www.bcit.ca/programs/technical-writing-associate-certificate-part-time-6425acert/,2026-09-08
642ADIPMA,Marketing Management (Digital Marketing and Brand Strategy Option),Diploma,Full-time,https://www.bcit.ca/programs/marketing-management-digital-marketing-and-brand-strategy-option-diploma-full-time-642adipma/,true,true,true,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/marketing-management-digital-marketing-and-brand-strategy-option-diploma-full-time-642adipma/,,,Refer to official program page,https://www.bcit.ca/programs/marketing-management-digital-marketing-and-brand-strategy-option-diploma-full-time-642adipma/,2026-09-08
642BDIPMA,Marketing Management (Professional Sales Option),Diploma,Full-time,https://www.bcit.ca/programs/marketing-management-professional-sales-option-diploma-full-time-642bdipma/,true,true,false,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/marketing-management-professional-sales-option-diploma-full-time-642bdipma/,,,Refer to official program page,https://www.bcit.ca/programs/marketing-management-professional-sales-option-diploma-full-time-642bdipma/,2026-09-08
642CDIPMA,Marketing Management (Entrepreneurship Option),Diploma,Full-time,https://www.bcit.ca/programs/marketing-management-entrepreneurship-option-diploma-full-time-642cdipma/,true,true,false,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/marketing-management-entrepreneurship-option-diploma-full-time-642cdipma/,,,Refer to official program page,https://www.bcit.ca/programs/marketing-management-entrepreneurship-option-diploma-full-time-642cdipma/,2026-09-08
642DDIPMA,Marketing Management (Professional Real Estate Option),Diploma,Full-time,https://www.bcit.ca/programs/marketing-management-professional-real-estate-option-diploma-full-time-642ddipma/,true,true,false,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/marketing-management-professional-real-estate-option-diploma-full-time-642ddipma/,,,Refer to official program page,https://www.bcit.ca/programs/marketing-management-professional-real-estate-option-diploma-full-time-642ddipma/,2026-09-08
642EDIPMA,Marketing Management (Tourism Marketing and Sales Option),Diploma,Full-time,https://www.bcit.ca/programs/marketing-management-tourism-marketing-and-sales-option-diploma-full-time-642edipma/,true,true,false,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/marketing-management-tourism-marketing-and-sales-option-diploma-full-time-642edipma/,,,Refer to official program page,https://www.bcit.ca/programs/marketing-management-tourism-marketing-and-sales-option-diploma-full-time-642edipma/,2026-09-08
6450MCERT,Media Techniques for Business,Certificate,Part-time,https://www.bcit.ca/programs/media-techniques-for-business-certificate-part-time-6450mcert/,false,false,false,true,true,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/media-techniques-for-business-certificate-part-time-6450mcert/,,,Refer to official program page,https://www.bcit.ca/programs/media-techniques-for-business-certificate-part-time-6450mcert/,2026-09-08
6465ACERT,Web and Mobile Application Development,Associate Certificate,Part-time,https://www.bcit.ca/programs/web-and-mobile-application-development-associate-certificate-part-time-6465acert/,false,false,false,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,no_explicit_governing_evidence,https://www.bcit.ca/programs/web-and-mobile-application-development-associate-certificate-part-time-6465acert/,,,Refer to official program page,https://www.bcit.ca/programs/web-and-mobile-application-development-associate-certificate-part-time-6465acert/,2026-09-08
6505ACERT,Graphic Design Foundations,Associate Certificate,Part-time,https://www.bcit.ca/programs/graphic-design-foundations-associate-certificate-part-time-6505acert/,false,false,false,true,true,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/graphic-design-foundations-associate-certificate-part-time-6505acert/,,,Refer to official program page,https://www.bcit.ca/programs/graphic-design-foundations-associate-certificate-part-time-6505acert/,2026-09-08
6515DIPMA,Digital Design and Development,Diploma,Full-time,https://www.bcit.ca/programs/digital-design-and-development-diploma-full-time-6515dipma/,true,true,true,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/digital-design-and-development-diploma-full-time-6515dipma/,,,Refer to official program page,https://www.bcit.ca/programs/digital-design-and-development-diploma-full-time-6515dipma/,2026-09-08
